,2,23,31,3,10,44,4,21,33,9,11,20,45,46,47
0,2.0940359836700515,2.04334147867898,2.2044959593891296,1.9128523285083978,1.8954059758397408,2.082323447487926,2.085310277638798,2.0726460880608637,2.224012587597022,1.9523936550237506,1.946549052415325,2.0896803416324228,2.127331264218152,2.217979534995984,2.0012380833658945
1,1.8288689007121313,1.7578037697453606,1.9649011669765988,1.6369187245874486,1.6714898072599789,1.8263338713033825,1.8899119205534423,1.845445480122889,2.180844396879567,1.646808399619397,1.6430642859027154,1.899117900111786,1.8143593386531787,1.9595519994263995,1.8032396979561536
2,1.8660438861189734,1.7473540156307765,1.9955271305990805,1.6942464122712493,1.592082591220066,1.8898237848161927,1.8505198545497967,1.8787025081651432,2.311186649414971,1.6724750581380876,1.5913403637217276,1.9402107629816923,1.8315502427782318,1.9221401646768637,1.8205612624611125
3,1.8982181072640205,1.7792397510088405,2.075498681619191,1.7258855894458938,1.6036989741082959,1.943666551649485,1.8457632494401877,1.8984036712169516,2.3538426981926808,1.700248976856331,1.5674642829681955,1.9898006676978979,1.8575659119519823,1.9292201803739253,1.784388396417663
4,1.9113278193899654,1.8091831548372872,2.1439582268773334,1.7382971616515974,1.64024713493455,2.012108458816771,1.8197412803923532,1.91736652136283,2.3843513539526846,1.7176231928251902,1.5687019981083088,1.99841254767628,1.8825667990044865,1.9638704212819134,1.7409566872171174
5,1.8894188312094806,1.8289761099918722,2.192043023812717,1.729250183738894,1.6473018887180335,2.021818609136339,1.79723169181995,1.8971230789408473,2.3984877888882403,1.7197969735925227,1.599934667752718,1.9829884332373198,1.8708325322083215,2.0186519044716453,1.7556776355689558
6,1.860338908716635,1.8060060047779465,2.1471703809926215,1.7061207164881387,1.646456352215266,2.01190252704598,1.7881820012275036,1.869766292918182,2.3079088559241243,1.699030865330292,1.6225409787533873,1.955995179208272,1.8463474906271031,2.0119650152112487,1.791930588189174
7,1.8334428555507258,1.7795394282861507,2.0847321598577118,1.6878380403217013,1.6630690255109677,1.9685362801637667,1.7991871589264967,1.8245103315533733,2.157934062723187,1.6998729387874847,1.6499022718830956,1.928218087767823,1.8309021048778114,2.013834562770984,1.7942412965175556
8,1.8163944761829682,1.7969255692189925,1.988946979167368,1.72362785456519,1.7352319578471347,1.9722216669684978,1.8652101714812195,1.8352757732681484,2.0047613545731573,1.7370455441547872,1.735674652156331,1.9175953014549236,1.8348247133810904,2.0469510725432594,1.812863061461069
9,2.1527011107652636,2.2706250642823003,2.2093290292453047,1.9826392889005302,1.9715458645037909,2.087582524775967,2.2332635235428446,2.2269105298834972,2.2460357752765203,2.012047923137021,2.0144832975934546,2.119591663380473,2.258596011014143,2.2503475931413353,2.3528708288123252
