,0,14,30,6,18,34,7,8,15,35,36,37,38,39,40,41,42,43
0,2.668945610510825,2.8467667145739215,2.6650821228648844,2.670433905447015,2.6663888258828643,2.8417366628739544,2.691459778108527,2.7064624157336823,2.8474414545795317,2.666881604769698,2.845030418611372,2.6678761332700587,2.4243403655984443,2.7771553067369137,2.293885875057868,2.4619740207035083,2.8002097579859977,2.3279667403083746
1,2.372523795415759,2.762583642087421,2.3000851040300665,2.348045528523031,2.337767763890374,2.616732578951659,2.331049565234939,2.3369453873272263,2.5994129183744543,2.4011413059911737,2.656209977675334,2.4725741004435036,2.0830564034209442,2.514087236349208,2.0402420084492423,2.0727504146676705,2.522859088960975,1.9730067935678783
2,2.2604766174216446,2.7567104455221627,2.221896737003995,2.246259469711591,2.2492829105634975,2.5321746763465987,2.251979919651372,2.279125243535774,2.54909113829145,2.3334335157286996,2.605808558282247,2.3547773861883416,2.0170528279975715,2.4797797770410983,1.9889527008438384,2.005003927563734,2.4879595597448922,1.9182607330628962
3,2.2210693507968187,2.7710869884687845,2.2130946004936165,2.2213442955618112,2.234361912071095,2.5129314862246046,2.233692120688525,2.2625156000041193,2.5462661136642804,2.305164824003264,2.593763187840594,2.2616013730224434,1.9966278249536142,2.483124492252855,1.9703625861132767,1.9879391240832802,2.4890897333621784,1.9166768499353248
4,2.2098697933308196,2.796970911468691,2.2211316359900866,2.235815416562602,2.2432737356196633,2.5317782789442678,2.2343304007547764,2.250087877544564,2.5263090662897922,2.2855607171626398,2.589260153162482,2.2339501462745313,1.9952142870012735,2.4944472103694637,1.9668692374822483,2.001874683620581,2.5066326827066225,1.936268252905831
5,2.2124281550445883,2.805754137956852,2.2302910630368404,2.248989537235778,2.25972523743618,2.5413324952931684,2.260997547318882,2.2692987184740576,2.5490522566856098,2.2646379266869574,2.5896189500051934,2.238495104688415,2.0159371276949587,2.5084763562977828,1.9705355156609081,2.0006913053297355,2.5153973185749403,1.94039643197492
6,2.248623657436255,2.817797382082147,2.2643802314399406,2.302193786144859,2.297786885526158,2.5741654030768886,2.3119134559972183,2.319792719089143,2.592838885123023,2.3132794594663655,2.6318418251889684,2.2763004547513055,2.0198187205974696,2.530177727697602,1.9854609900174316,2.025879423344094,2.5354277338677984,1.9546733873555449
7,2.3379879724639303,2.847105983510449,2.3415977542169792,2.393739346348721,2.3873737875862675,2.646579759286502,2.405077879460455,2.4064880344703563,2.671361028230553,2.4045011166888655,2.698415469790373,2.3619696565792285,2.065403652818015,2.5812084445154753,2.0145853536241645,2.101098659738281,2.5796470860404535,1.9911599892853915
8,2.5371717540278977,2.9225110372371566,2.4994144572009263,2.568559031760804,2.563173022955922,2.793393129470501,2.5903916172339656,2.55897807270969,2.815524009430749,2.5815302068653003,2.815386864606887,2.5554952640646786,2.2144318157373912,2.7166779849282836,2.085886723687794,2.3107419003917333,2.720499585924247,2.086300874068982
9,3.135624973571616,3.1626035408436826,2.8774373419169357,3.0878146051000215,3.1026442452600005,3.1504189200247636,3.2126618830966325,2.9433409141718534,3.1962715389759984,3.064080575463707,3.1547781708525875,3.156234521473333,2.7781953916666837,3.4205259858508605,2.340622330472176,3.026633383420761,3.4446212887709438,2.435855276566734
