,2,23,31,3,10,44,4,21,33,9,11,20,45,46,47
0,172.14239294116223,171.6621206144859,165.50421988506434,177.73949114390007,182.41480963448598,170.11279862559775,170.27758687202217,170.34164918275786,164.66019777044704,176.67785995598396,181.6001328771743,169.96858527998393,170.9957304019706,165.08913471060117,177.0834320138895
1,192.23841042554395,188.406249550818,179.5699218433846,200.56717952225551,209.14833763303074,197.58202571647,191.31595766852914,190.3919689998928,179.727733822282,196.58838835285405,203.96274150635807,184.17251069029626,187.82973734255063,163.5479004890208,200.3036765602259
2,204.99839271269084,201.066369901166,193.01988236808717,213.1697885763858,220.347421461623,217.10640808726967,202.51505515267814,202.47776567029783,188.57663216914068,207.0801590990694,211.87016468001963,200.25552245035374,197.60073943792733,163.50906067885205,212.30790032622383
3,212.47435029799286,209.84355334248198,203.0699610430536,220.74314614782983,225.67032560114396,232.39560241687613,211.64730410566148,208.96219846965002,193.10633920745704,213.17073856551966,216.07126818296825,209.86712572307414,203.8311993204622,164.33230815230846,218.44901255942386
4,216.49437513485182,215.73807816349427,211.11497120319524,224.85996130352976,229.31402666209746,244.16171549654868,219.62685287439112,212.26381176763306,195.93946414872758,217.18734513810278,219.00662999691892,215.37864285762612,208.2093996935305,165.9075308653367,220.88784525021333
5,215.4616272628618,219.2958752709375,216.93051197600536,224.36503095266835,229.3814216410674,241.48241051667782,220.57844543354707,210.93764273599282,197.6278965085598,219.39129303614155,221.47462885265873,217.3078009149397,210.65866998860037,168.8658275602394,220.48941696107556
6,212.7263686754929,217.9561446520167,217.47656966132357,221.53804491930276,227.4319970702178,235.72137448785696,220.10295657824594,207.85360589629897,196.3667806320047,219.59967655002393,222.1742078696843,217.55852466688023,211.20478031683055,176.9207190730546,219.32146956838784
7,208.7294402078397,213.2876788550618,213.7791461850934,218.47979370883817,224.13073236113763,227.97702762280818,218.35888358132758,204.33665390045843,195.31650979602927,219.08008628534412,221.58128823428905,217.0348473147909,210.85918699016165,183.72245765156774,219.2955987175766
8,204.82577815281365,206.42032111991358,207.4377798620955,214.50611758184894,220.04932202908734,222.0963441872468,214.95516510728228,202.37427977347468,197.3318964550146,217.21228608522563,220.67754464310784,215.3162748676558,209.0778118220983,192.56505466401458,217.07256876653275
9,207.40178029335468,207.6292702324055,207.08435808414873,212.9384367252062,218.55748252802994,214.8698361442209,207.43251385559972,207.43245842548885,207.68279080678673,215.41784723519814,222.72745242540347,216.70618758736293,208.86633431271687,209.05443751799928,209.186344415712
